"","XML_FileName","Lat","Long","Altitude","RWL_Count","CRN_Count","SpeciesLong","GenusSpp","Genus","Family","Order","Group","ModNegExp","SE_ModNegExp","P_ModNegExp","Mean","SE_Mean","P_Mean","AgeDepSpline","SE_AgeDepSpline","P_AgeDepSpline","N_years"
"CO676","noaa-tree-27470.xml",38.83,-108.57,2225,1,0,"Pinus edulis Engelm.","Pinus edulis","Pinus","Pinaceae","Pinales","Gymnosperms",0.0688848313648346,0.0120657380820334,3.50116766207788e-08,0.0649510187867383,0.0116703787442424,7.28107298933421e-08,0.0800378708204042,0.0138416077680796,2.39792250498168e-08,13
"GERM224","noaa-tree-27491.xml",48.3,7.93,339,1,0,"Fagus sylvatica L.","Fagus sylvatica","Fagus","Fagaceae","Fagales","Angiosperms",0.00102765965700815,0.00403727809991878,0.79914971742426,0.00171543502767257,0.00389927436082538,0.660116065958531,0.0109459766866936,0.00502925322729727,0.0298482488011461,13
"GERM226","noaa-tree-27494.xml",51.5,9.78,320,1,0,"Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.","Quercus petraea","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT143","noaa-tree-27517.xml",48.1,-109.6,1485,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",0.0419324407403087,0.00654136757876936,8.99087991258612e-10,0.028293879062661,0.00449648191912929,1.71502576335187e-09,0.0488774170435687,0.00688788219783769,1.81525005726907e-11,10
"MT145","noaa-tree-27519.xml",48.25,-109.5,1500,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT146","noaa-tree-27520.xml",48.2,-109.7,1800,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT147","noaa-tree-27521.xml",44.67,-112.78,2150,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",0.033893193860703,0.0097723586303583,0.000602691898139373,0.0255146204140737,0.00778582577755201,0.00117556072550974,0.0422367535097116,0.0128443926625948,0.00113107436860845,6
"MT148","noaa-tree-27522.xml",46.0333,-110.2,2030,1,0,"Pinus flexilis E. James","Pinus flexilis","Pinus","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT149","noaa-tree-27523.xml",46.0333,-110.2,2030,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT152","noaa-tree-27533.xml",48.61,-113.26,1675,1,0,"Pinus flexilis E. James","Pinus flexilis","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00157133209689938,0.027219805822857,0.954080861107009,-0.029140358595463,0.00909373569463876,0.00181638115599198,-0.0352336213063682,0.0190268456083187,0.0670071244281932,6
"MT155","noaa-tree-27536.xml",48.3833,-113.6167,1890,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT159","noaa-tree-27540.xml",48.7,-113.5167,1860,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT160","noaa-tree-27542.xml",46.72,-111.8,1128,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",-0.00750469777709192,0.00765553984826922,0.32783395519421,-0.0112424355324439,0.00331926894238868,0.0008138180504829,-0.00744414790544134,0.00769402019894495,0.334164401303307,13
"MT161","noaa-tree-27543.xml",47.46,-110.56,1425,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",0.0816350086753098,0.0102288863516698,2.36914079637519e-12,0.0596626243106845,0.0074347936296694,1.90419664388174e-12,0.11244204564616,0.0134066998249354,3.12101286320391e-13,5
"MT162","noaa-tree-27544.xml",46.86,-110.99,1830,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",0.120154979773312,0.0200263896427983,1.227681823143e-06,0.0650471632694146,0.0115091128599667,3.31507308190927e-06,0.137651125450919,0.0226620248060017,9.94018326975529e-07,5
"MT164","noaa-tree-27546.xml",45.6,-110.55,1433,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",-0.0252909025007151,0.00392398199291186,3.54200093514748e-10,-0.0274474257659883,0.0038337085937366,4.28494221128456e-12,-0.0239906415433857,0.00846583764391633,0.00484761765188617,13
"MT165","noaa-tree-27547.xml",47.47,-104.28,591,1,0,"Populus deltoides Bartr. ex Marsh.","Populus deltoides","Populus","Salicaceae","Malpighiales","Angiosperms",0.0645273497147186,0.0113542945615998,1.4146787417163e-08,0.00735461735355432,0.000936883523353932,5.26609845558087e-15,0.118289042446687,0.0146187890152926,7.68600756629415e-16,12
"MT167","noaa-tree-27549.xml",47.428,-113.986,1200,1,0,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0163158082040953,0.00470651433036325,0.000605366322847405,0.00804085531242417,0.00285760911516444,0.00522432355087653,0.017617618278278,0.00493811862571498,0.000420155489321335,14
"MT168","noaa-tree-27550.xml",48.85,-114.2,1695,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ND016","noaa-tree-27577.xml",48.06,-98.92,455,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",0.00597299141811541,0.00783466534639522,0.446722591651751,0.00241215029493694,0.00856987559512836,0.778639185710235,-0.00329984273199255,0.0155044035628174,0.831672154920604,8
"ND017","noaa-tree-27578.xml",48.99,-100.34,660,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",0.00179630353152988,0.0095559645965271,0.851586342938641,-0.00945647559729423,0.00593172420277598,0.11661780890334,0.00365772777596878,0.0108471002097428,0.7372436838672,8
"POLA038","noaa-tree-27591.xml",50.12,20.38,190,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.12393360859845,0.108135580939091,0.265986063470846,-0.00268086508062962,0.0702551282254673,0.96995900679474,-0.0991675722816751,0.120657630192157,0.421332823143843,3
"POLA039","noaa-tree-27592.xml",50.12,20.38,190,1,0,"Quercus robur L. = Quercus pendunculata Ehrl.","Quercus robur","Quercus","Fagaceae","Fagales","Angiosperms",-0.157798807023493,0.0744876553642231,0.0718852260881145,-0.168196689399714,0.0743669473516837,0.0581842059011137,-0.201716309401109,0.092274848205033,0.0650582020079427,3
"ROMA011","noaa-tree-27594.xml",47.87,26.34,339,1,0,"Fagus sylvatica L.","Fagus sylvatica","Fagus","Fagaceae","Fagales","Angiosperms",-0.00669912003236099,0.00288178143999018,0.0203685371764841,-0.00962835192564976,0.00274887152808723,0.000489129116388407,-0.000818146039577733,0.00358489339135321,0.819539740342683,13
"ROMA012","noaa-tree-27595.xml",47.7,23.6,434,1,0,"Fagus sylvatica L.","Fagus sylvatica","Fagus","Fagaceae","Fagales","Angiosperms",-0.00162574808669498,0.00601319204381802,0.787041292095162,-0.0103623451818618,0.00449585059286662,0.0217636382758423,-0.000395024214291794,0.0068904561923276,0.954315972469402,13
"RUSS271","noaa-tree-27598.xml",61.993,34.131,160,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.14720529629333,0.0260270759529023,5.05757043172499e-08,0.0320079920691937,0.00620290210228622,5.72301135302343e-07,0.0922483226425614,0.0146166476386288,1.63023196385595e-09,8
"RUSS272","noaa-tree-27599.xml",61.993,34.131,160,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",0.0163956139498848,0.00872858392953625,0.0624234659599263,0.00661449755721441,0.00598534390509707,0.271018658162296,0.0213341542962903,0.00946630066331695,0.025780424774098,8
"RUSS273","noaa-tree-27600.xml",58.642,49.294,160,1,0,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén","Picea obovata","Picea","Pinaceae","Pinales","Gymnosperms",0.0566689514581795,0.00488395459013405,2.75667362831996e-28,0.0476658028034766,0.00469156237582405,1.59854761288263e-22,0.0899568544548376,0.00729637657855775,2.29024302055449e-31,9
"RUSS276","noaa-tree-27603.xml",58.896,44.079,150,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",0.0389938285246765,0.00636028116587637,2.88385944798995e-09,0.0141275539629221,0.00367056634406294,0.000146306300524,0.0590570350157339,0.00727276526767356,1.38576825505347e-14,9
"RUSS277","noaa-tree-27604.xml",54.876,37.619,145,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.0220582778652471,0.0104670579368711,0.0368786637231286,0.000951126996610669,0.00647900959487737,0.883501566597005,0.139278188523208,0.0619309832094376,0.0260900423687858,8
"WV014","noaa-tree-27619.xml",38.8833,-79.2333,650,1,0,"Juniperus virginiana L.","Juniperus virginiana","Juniperus","Cupressaceae","Pinales","Gymnosperms",0.0486299803285507,0.00439911573689709,4.97052518467536e-27,0.0418908349777281,0.0036378230374888,4.50260320204921e-29,0.0621514359257947,0.00541198647827348,6.22832747288821e-29,7
"AZ599","noaa-tree-28411.xml",32.41378,-110.714957,2534,1,0,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0574650997059953,0.0197298563704577,0.00449808051347923,0.01266852728567,0.00910058144775652,0.167261214015556,0.0645142803995698,0.0199810436277332,0.00172396657230969,9
"AZ600","noaa-tree-28412.xml",32.41378,-110.714957,2534,1,0,"Pinus arizonica Engelm.","Pinus arizonica","Pinus","Pinaceae","Pinales","Gymnosperms",0.0367859223900153,0.0138111589647471,0.00875188100027819,0.0149915376860993,0.00713119546320528,0.0375382084859631,0.0401687386486768,0.0150676721786988,0.00869314621809044,13
"AZ601","noaa-tree-28413.xml",32.41378,-110.714957,2534,1,0,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0763116663695561,0.014144875019064,4.4632692653226e-07,0.0354626780507576,0.00872211260604532,9.43455961520623e-05,0.112295858739601,0.0198057016962625,1.33755469666595e-07,12
"SWIT368","noaa-tree-28570.xml",47.22852,8.92916,472,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.004569164642479,0.00308249907373764,0.139042120645802,0.00331721707481342,0.00249222020948953,0.183930161016802,0.0061058902638844,0.0035143820358759,0.0830785282723048,16
"SWIT373","noaa-tree-28575.xml",46.92306,9.16675,1180,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.00287695671030976,0.00345506529143632,0.405595820211951,-0.00621326790281732,0.00249267211968309,0.0131437325734879,-0.00118620595747778,0.00365329830269382,0.745606813319323,15
"SWIT377","noaa-tree-28579.xml",47.06697,8.82121,1000,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.00383473651649357,0.00330465391544949,0.246500617871608,-0.00755967801238696,0.00304822085931669,0.0135028178096487,0.00667532789520162,0.0044569615746604,0.134905904718992,16
"CANA600","noaa-tree-28858.xml",61.0333,-138.5,800,4,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANA605","noaa-tree-28863.xml",61.6189,-133.0622,1085,4,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.0154340260608625,0.00924065117485165,0.0979098553692182,0.008942886938172,0.00679267149026948,0.19091177274163,0.035414095897568,0.0126862825917614,0.00625352615338782,5
"CT003","noaa-tree-29070.xml",41.365,-72.65,94,1,0,"Chamaecyparis thyoides (L.) B.S.P.","Chamaecyparis thyoides","Chamaecyparis","Cupressaceae","Pinales","Gymnosperms",-0.00189480266310758,0.00185695983808997,0.307894880668695,0.00191576026491381,0.00248318511642039,0.440670294993364,0.000705025719579059,0.00513299030575919,0.890791464050553,15
"MA023","noaa-tree-29071.xml",41.685,-70.962,18,1,0,"Chamaecyparis thyoides (L.) B.S.P.","Chamaecyparis thyoides","Chamaecyparis","Cupressaceae","Pinales","Gymnosperms",0.00362657045253605,0.00315103611982345,0.250115553177455,0.00542982273921791,0.00336587429222973,0.107100280771153,0.00994421771129232,0.00634643472231931,0.117538406444235,16
"MA024","noaa-tree-29072.xml",42.181,-70.812,38,1,0,"Chamaecyparis thyoides (L.) B.S.P.","Chamaecyparis thyoides","Chamaecyparis","Cupressaceae","Pinales","Gymnosperms",0.0145759558589763,0.00358433809522421,5.47488154074912e-05,0.0157320055492365,0.00312699120440272,6.63427415779504e-07,0.0355889319434427,0.00588249430967282,2.69430842482319e-09,15
"ME039","noaa-tree-29084.xml",44.333,-69.272,100,1,0,"Chamaecyparis thyoides (L.) B.S.P.","Chamaecyparis thyoides","Chamaecyparis","Cupressaceae","Pinales","Gymnosperms",0.0177572116070943,0.00215264886203448,7.84211135812281e-16,0.0169743007744976,0.00216505797433657,1.66817089501406e-14,0.0293367406324283,0.00290073282712227,1.52743981195951e-22,14
"IN020","noaa-tree-30565.xml",39.2361,-86.2204,215,1,0,"Quercus prinus L.","Quercus prinus","Quercus","Fagaceae","Fagales","Angiosperms",0.00265611988396904,0.00485960557541563,0.585250953008398,0.00581520004140759,0.00559046630682724,0.299437697832908,0.00674206507858533,0.00707928098183116,0.342001185603615,13
"CANA620","noaa-tree-32597.xml",45.623879,-78.66511,461,2,0,"Acer saccharum Marsh.","Acer saccharum","Acer","Sapindaceae","Sapindales","Angiosperms",-0.00839930137423835,0.0039250961862236,0.0336318603024913,-0.0100925017448254,0.00347097332356917,0.00407225604820936,0.00030716356705708,0.00492818996590303,0.950366912425657,17
"CANA626","noaa-tree-32603.xml",44.517193,-76.40448,140,2,0,"Acer saccharum Marsh.","Acer saccharum","Acer","Sapindaceae","Sapindales","Angiosperms",0.00807005199791307,0.00849264175947187,0.343915994389618,0.00773899274545119,0.00796010112003706,0.332911714080459,0.0153998538668926,0.0120585254662809,0.204055773491267,17
"WI031","noaa-tree-33932.xml",42.546,-90.224,359,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",-0.000714985175194036,0.00522816583171004,0.891337515916632,-0.00816200976167445,0.0044089809539545,0.0653607872273208,-0.00481845634980598,0.00674946589123406,0.475978673175495,12
"WI033","noaa-tree-33934.xml",42.735,-90.084,274,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",0.00294820398539986,0.0025866243706523,0.255483101729527,0.000574555791970457,0.00232267927497281,0.8048300116864,0.00439454925174082,0.00273221839535052,0.109026257187566,14
"WI035","noaa-tree-33936.xml",43.661,-90.635,352,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",-0.00170331833652369,0.00650272483249774,0.79406779232487,-0.00179130128486196,0.00673210944704568,0.790886317222771,-0.00938006693494632,0.0170367598268439,0.583516773244575,14
"WI036","noaa-tree-33937.xml",43.692,-90.798,360,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",0.00572206347827476,0.00277674354163923,0.0413403478268875,0.00246865703834653,0.00221175996948128,0.26643247114422,0.0109982674533676,0.0031465521513239,0.000649610391623192,14
"WI037","noaa-tree-33938.xml",43.276,-90.395,272,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",-0.0247687158204605,0.0053290522467911,1.45385533072194e-05,-0.0287456195990913,0.00628815720468789,1.93256774451607e-05,-0.0218104960457816,0.00621978002013834,0.000780252287413333,14
"WI038","noaa-tree-33939.xml",42.74,-89.87,271,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",-0.00354553564323777,0.00312387701525856,0.257433273137302,-0.00500785231260565,0.00305955086792723,0.102888133900765,0.00062049692157848,0.00408796311544848,0.879473628523551,14
"WI039","noaa-tree-33940.xml",43.042,-89.86,321,1,0,"Quercus spp. L.","Quercus spp.","Quercus","Fagaceae","Fagales","Angiosperms",-0.01329275893902,0.00213859108742707,1.42626558870504e-09,-0.0136128355614153,0.00185531659814839,1.48130407254091e-12,-0.00845878392703468,0.00263339715779187,0.00143737281504049,13
"WI040","noaa-tree-33941.xml",43.184,-89.775,246,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",0.00142113513254246,0.00543513340021909,0.794250682745346,-0.00122600009099287,0.00525099171187773,0.815852308274542,0.00499325966272497,0.00582317969582278,0.393170517683125,14
"WI041","noaa-tree-33942.xml",42.802,-90.284,304,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",0.00651717543681654,0.00339264478225203,0.0560578875272079,0.00607854096206222,0.00391901526806972,0.122363353335477,0.00361259604445334,0.00613074581709037,0.556306317760477,14
"WI042","noaa-tree-33943.xml",42.734,-90.489,299,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",-0.0151479895501843,0.00353843080807505,3.80832168560255e-05,-0.0160250904233248,0.00280803434454313,8.71032996138542e-08,-0.0122112143700035,0.00398325334843697,0.00269294150389601,13
"WI045","noaa-tree-33946.xml",42.99,-90.343,363,1,0,"Quercus macrocarpa Michx.","Quercus macrocarpa","Quercus","Fagaceae","Fagales","Angiosperms",0.0082862021491794,0.0050522275117509,0.104289807969736,0.0042022112638648,0.00512575324273996,0.414369070354139,0.0163722763784397,0.00662544038817771,0.0152503680787469,13
"RUS364","noaa-tree-36362.xml",53.44,49.78,342,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0805652215194987,0.0042192085324285,1.03614922345204e-59,-0.0544231815347979,0.00255695638175254,1.02034592316579e-69,-0.0820925737293493,0.00390401539512107,1.52372289400598e-68,14
"RUS369","noaa-tree-36367.xml",52.36,42.6,128,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0622582009695038,0.00409921066949754,5.50580364363483e-41,-0.0469960803167167,0.00317682446690343,2.27368673929451e-39,-0.0712260723976806,0.00520412782575567,6.73913366860121e-35,15
"RUS370","noaa-tree-36368.xml",54.9,47.51,200,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",0.0212209336351825,0.00767924589404195,0.00587141214880331,-0.00412434009930937,0.00197925538209961,0.0375446080451495,0.0192520428688759,0.0064290426705564,0.00284620295263001,17
"URY002","noaa-tree-37387.xml",-33.9973,-53.8819,115,1,0,"Scutia buxifolia Reissek","Scutia buxifolia","Scutia","Rhamnaceae","Rosales","Angiosperms",-0.0358388112773074,0.00845852967770352,3.47687953469911e-05,-0.0329158761684402,0.00755760900805621,2.13514142140145e-05,-0.031595757395459,0.00956811776164392,0.00113911189956646,12
"AK209","noaa-tree-37426.xml",47.54,-128.25,929.5,4,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00801824689917126,0.00920939918933543,0.385359935437508,0.00281210460946033,0.0080089173901964,0.725999779846,0.00574040497341558,0.010377870338499,0.581008467210388,10
"AUT116","noaa-tree-37478.xml",47.81,13.59,1337,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.0174863472394477,0.0030293429122257,3.38613492127873e-08,-0.0136256194353999,0.0025289820211848,2.22451677048612e-07,-0.0165989620348344,0.00352906500825345,5.09473474243587e-06,10
